fecha_key,contenedor_key,status_key,bodega_key,plan_llegada_grupasa_key,fecha_snapshot,fecha_cas,plan_llegada_grupasa,contenedor_id,bodega,status_actual,status_stage,horario_entrega_real,tipo_incidencia,comentario_status,alerta_cas,cas_vencido,es_ultimo_status
20251209,541,30,0,,2025-12-09,2025-12-19,,MSDU6051556,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,545,10,0,,2025-12-09,2025-12-05,,MSDU6164059,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,548,30,0,,2025-12-09,2025-12-13,,MSDU6220810,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,551,30,0,,2025-12-09,2025-12-13,,MSDU6427495,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,552,30,0,,2025-12-09,2025-12-13,,MSDU6439808,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,558,30,0,,2025-12-09,2025-12-13,,MSDU6606530,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,566,10,0,,2025-12-09,2025-12-05,,MSDU6997970,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,567,10,0,,2025-12-09,2025-12-05,,MSDU6998426,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,574,10,0,,2025-12-09,2025-12-13,,MSDU7436228,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,578,30,0,,2025-12-09,2025-12-13,,MSDU7739950,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,582,30,0,,2025-12-09,2025-12-13,,MSDU7889733,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,584,30,0,,2025-12-09,2025-12-13,,MSDU7936347,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,586,10,0,,2025-12-09,2025-12-12,,MSDU8024312,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,593,30,0,,2025-12-09,2025-12-13,,MSDU8503568,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,594,10,0,,2025-12-09,2025-12-05,,MSDU8528550,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,597,10,0,,2025-12-09,2025-12-05,,MSDU8721528,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,599,30,0,,2025-12-09,2025-12-13,,MSDU8735769,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,601,30,0,,2025-12-09,2025-12-28,,MSDU8764371,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,604,10,0,,2025-12-09,2025-12-05,,MSDU8846361,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,606,30,0,,2025-12-09,2025-12-13,,MSDU8858655,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,608,10,0,,2025-12-09,2025-12-05,,MSDU8912400,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,611,30,0,,2025-12-09,2025-12-28,,MSDU8991858,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,613,30,0,,2025-12-09,2025-12-22,,MSKU1017132,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,614,30,0,,2025-12-09,2025-12-22,,MSKU1028610,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,616,30,0,,2025-12-09,2025-12-13,,MSMU4052360,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,618,30,0,,2025-12-09,2025-12-13,,MSMU4138308,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,619,30,0,,2025-12-09,2025-12-13,,MSMU4166927,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,620,30,0,,2025-12-09,2025-12-19,,MSMU4167348,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,624,30,0,,2025-12-09,2025-12-19,,MSMU4248645,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,626,10,0,,2025-12-09,2025-12-05,,MSMU4267964,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,632,10,0,,2025-12-09,2025-12-05,,MSMU4638828,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,635,30,0,,2025-12-09,2025-12-19,,MSMU4872040,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,638,10,0,,2025-12-09,2025-12-06,,MSMU5003138,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,641,30,0,,2025-12-09,2025-12-13,,MSMU506933D,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,645,30,0,,2025-12-09,2025-12-19,,MSMU5211321,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,648,30,0,,2025-12-09,2025-12-13,,MSMU5326737,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,650,10,0,,2025-12-09,2025-12-06,,MSMU5333470,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,654,30,0,,2025-12-09,2025-12-13,,MSMU5444724,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,662,10,0,,2025-12-09,2025-12-13,,MSMU5641554,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,668,30,0,,2025-12-09,2025-12-28,,MSMU5908759,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,670,30,0,,2025-12-09,2025-12-13,,MSMU6027279,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,673,30,0,,2025-12-09,2025-12-13,,MSMU6185649,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,675,10,0,,2025-12-09,2025-12-13,,MSMU6214285,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,678,30,0,,2025-12-09,2025-12-13,,MSMU6308722,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,681,10,0,,2025-12-09,2025-12-05,,MSMU6491037,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,686,30,0,,2025-12-09,2025-12-13,,MSMU6685813,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,695,10,0,,2025-12-09,2025-12-05,,MSMU6862890,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,701,10,0,,2025-12-09,2025-12-12,,MSMU7140546,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,711,10,0,,2025-12-09,2025-12-05,,MSMU7716987,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,718,30,0,,2025-12-09,2025-12-19,,MSMU7981050,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,719,10,0,,2025-12-09,2025-12-05,,MSMU8025486,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,723,30,0,,2025-12-09,2025-12-28,,MSMU8110485,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,735,10,0,,2025-12-09,2025-12-05,,MSMU8544645,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,738,10,0,,2025-12-09,2025-12-05,,MSMU8686043,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,741,10,0,,2025-12-09,2025-12-13,,MSMU8718460,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,743,10,0,,2025-12-09,2025-12-06,,MSMU8858517,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,745,30,0,,2025-12-09,2025-12-28,,MSMU8951595,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,746,10,0,,2025-12-09,2025-12-06,,MSMU8952821,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,747,30,0,,2025-12-09,2025-12-19,,MSMU8953556,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,748,30,0,,2025-12-09,2025-12-13,,MSMU8973784,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,755,30,0,,2025-12-09,2025-12-19,,MSNU5324609,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,760,10,0,,2025-12-09,2025-12-05,,MSNU5428964,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,764,30,0,,2025-12-09,2025-12-28,,MSNU5548065,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,776,30,0,,2025-12-09,2025-12-28,,MSNU6103069,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,780,30,0,,2025-12-09,2025-12-13,,MSNU6567075,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,781,30,0,,2025-12-09,2025-12-19,,MSNU6694172,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,782,10,0,,2025-12-09,2025-12-12,,MSNU6703080,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,786,30,0,,2025-12-09,2025-12-13,,MSNU7096010,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,787,10,0,,2025-12-09,2025-12-13,,MSNU7186303,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,788,30,0,,2025-12-09,2025-12-19,,MSNU7265974,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,794,30,0,,2025-12-09,2025-12-13,,MSNU7429595,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,796,30,0,,2025-12-09,2025-12-13,,MSNU7461468,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,799,30,0,,2025-12-09,2025-12-28,,MSNU7721251,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,806,10,0,,2025-12-09,2025-12-06,,MSNU8027245,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,809,10,0,,2025-12-09,2025-12-06,,MSNU8406676,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,814,30,0,,2025-12-09,2025-12-13,,MSNU8650851,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,815,30,0,,2025-12-09,2025-12-19,,MSNU8665867,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,821,10,0,,2025-12-09,2025-12-05,,MSNU9140385,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,822,10,0,,2025-12-09,2025-12-06,,MSNU9141191,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,825,30,0,,2025-12-09,2025-12-13,,MSNU9577061,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,828,10,0,,2025-12-09,2025-12-05,,MSNU9663200,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,829,30,0,,2025-12-09,2025-12-28,,MSNU9682154,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,835,10,0,,2025-12-09,2025-12-06,,MTSU9636668,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,849,30,0,,2025-12-09,2025-12-13,,SEGU6810970,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,853,50,0,,2025-12-09,2025-12-25,,SEGU9501825,,EN PUERTO,PUERTO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,856,30,0,,2025-12-09,2025-12-17,,SEKU4518814,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,857,30,0,,2025-12-09,2025-12-17,,SEKU6079881,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,858,30,0,,2025-12-09,2025-12-17,,SEKU6337862,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,859,30,0,,2025-12-09,2025-12-17,,SEKU6448022,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,860,30,0,,2025-12-09,2025-12-19,,SEKU6678956,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,862,30,0,,2025-12-09,2025-12-22,,SEKU6709888,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,865,30,0,,2025-12-09,2025-12-19,,SEKU6767610,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,869,10,0,,2025-12-09,2025-12-13,,SEKU6824135,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,870,30,0,,2025-12-09,2025-12-22,,SEKU6883164,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,871,30,0,,2025-12-09,2025-12-22,,SEKU6938246,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,874,50,0,,2025-12-09,2025-12-25,,SEKU9065639,,EN PUERTO,PUERTO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,878,30,0,,2025-12-09,2025-12-17,,SELU4493863,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,879,30,0,,2025-12-09,2025-12-17,,SELU4501927,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,885,30,0,,2025-12-09,2025-12-22,,SUDU8988658,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,905,50,0,,2025-12-09,2025-12-25,,TCLU1128340,,EN PUERTO,PUERTO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,907,30,0,,2025-12-09,2025-12-13,,TCLU1625080,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,915,30,0,,2025-12-09,2025-12-28,,TCLU9498398,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,916,30,0,,2025-12-09,2025-12-13,,TCLU9510894,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,917,30,0,,2025-12-09,2025-12-28,,TCNU1083406,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,920,30,0,,2025-12-09,2025-12-13,,TCNU1414490,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,922,30,0,,2025-12-09,2025-12-19,,TCNU1440946,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,930,30,0,,2025-12-09,2025-12-13,,TCNU8897744,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,934,10,0,,2025-12-09,2025-12-06,,TEMU6585393,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,939,10,0,,2025-12-09,2025-12-13,,TEMU8133983,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,942,10,0,,2025-12-09,2025-12-06,,TEMU8203376,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,943,10,0,,2025-12-09,2025-12-12,,TEMU8262276,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,957,10,0,,2025-12-09,2025-12-05,,TGBU4394588,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,958,30,0,,2025-12-09,2025-12-13,,TGBU4584762,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,961,30,0,,2025-12-09,2025-12-19,,TGBU5854230,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,969,30,0,,2025-12-09,2025-12-13,,TGBU6434376,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,972,30,0,,2025-12-09,2025-12-13,,TGBU7184327,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,975,10,0,,2025-12-09,2025-12-05,,TGBU7736658,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,976,30,0,,2025-12-09,2025-12-13,,TGBU7958249,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,988,10,0,,2025-12-09,2025-12-05,,TGCU5258996,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,989,30,0,,2025-12-09,2025-12-17,,TGCU5265110,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,998,30,0,,2025-12-09,2025-12-13,,TIIU4241593,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1000,10,0,,2025-12-09,2025-12-06,,TIIU4530699,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1007,30,0,,2025-12-09,2025-12-22,,TIIU5329190,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1009,30,0,,2025-12-09,2025-12-28,,TIIU6001647,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1010,30,0,,2025-12-09,2025-12-17,,TIIU7100670,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1014,10,0,,2025-12-09,2025-12-05,,TLLU7560960,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1015,30,0,,2025-12-09,2025-12-13,,TLLU7566742,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1019,10,0,,2025-12-09,2025-12-05,,TLLU7861223,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1025,30,0,,2025-12-09,2025-12-13,,TRHU5033726,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1029,30,0,,2025-12-09,2025-12-13,,TRHU6110160,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1037,30,0,,2025-12-09,2025-12-17,,TRHU7432216,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1040,10,0,,2025-12-09,2025-12-06,,TRHU7458308,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1041,30,0,,2025-12-09,2025-12-28,,TRHU7477951,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1047,10,0,,2025-12-09,2025-12-12,,TRHU8293456,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1048,30,0,,2025-12-09,2025-12-28,,TRHU8330585,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1051,10,0,,2025-12-09,2025-12-05,,TRHU8581106,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1055,50,0,,2025-12-09,2025-12-25,,TRIU8093450,,EN PUERTO,PUERTO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1066,50,0,,2025-12-09,2025-12-25,,TTNU8688963,,EN PUERTO,PUERTO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1071,10,0,,2025-12-09,2025-12-05,,TXGU5380473,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1074,30,0,,2025-12-09,2025-12-13,,TXGU5390785,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1077,10,0,,2025-12-09,2025-12-06,,TXGU5461277,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1078,30,0,,2025-12-09,2025-12-13,,TXGU6702039,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1081,30,0,,2025-12-09,2025-12-13,,TXGU6793872,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1084,30,0,,2025-12-09,2025-12-17,,TXGU7997910,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1085,30,0,,2025-12-09,2025-12-17,,TXGU8280740,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1089,30,0,,2025-12-09,2025-12-13,,UETU6030658,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1093,30,0,,2025-12-09,2025-12-13,,UETU6320087,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1111,30,0,,2025-12-09,2025-12-13,,UETU7729613,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1112,10,0,,2025-12-09,2025-12-06,,UETU7737840,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1116,30,0,,2025-12-09,2025-12-19,,UETU8094646,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1117,10,0,,2025-12-09,2025-12-13,,UETU8170540,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1118,10,0,,2025-12-09,2025-12-13,,UETU8170690,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1120,10,0,,2025-12-09,2025-12-13,,UETU8465198,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1121,10,0,,2025-12-09,2025-12-13,,UETU8517060,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251209,1122,10,0,,2025-12-09,2025-12-13,,UETU8541847,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,1,50,0,,2025-12-10,2025-12-25,,AMCU9321405,,EN PUERTO,PUERTO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,10,30,0,,2025-12-10,2025-12-28,,BEAU5823631,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,19,50,0,,2025-12-10,2025-12-19,,BMOU6570044,,EN PUERTO,PUERTO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,20,30,0,,2025-12-10,2025-12-13,,BMOU6684896,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,21,10,0,,2025-12-10,2025-12-05,,BMOU6690585,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,33,10,0,,2025-12-10,2025-12-13,,CAAU4720477,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,36,10,0,,2025-12-10,2025-12-13,,CAAU4895135,,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,44,30,0,,2025-12-10,2025-12-22,,CAAU6508889,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,48,30,0,,2025-12-10,2025-12-19,,CAAU7121940,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,50,30,0,,2025-12-10,2025-12-13,,CAAU7323088,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,61,30,0,,2025-12-10,2025-12-13,,CAAU8098422,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,66,30,0,,2025-12-10,2025-12-22,,CAAU8616394,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20251210,69,30,0,,2025-12-10,2025-12-22,,CAAU8970767,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
